Folder	Notebook	From	To	Time qualifier	Place	Region	Country	Author	Img	Pag.	Title chapter	Title Recipe	Num. persons	Course	Procedure	Temperature	Recipe time	Cooking time	Ingredient qualifier	Ingredient	Ingredient variant name	Alternative ingredient qualifier	Alternative ingredient	Alternative ingredient variant name	Dosage	Unit of measure	Side dishes	Where it was found	Date of finding	Who  donated it	Who found it	Notes
name	title	year	year		town			surname name	nome	numero			number	type	techniques	Degree Celsius	num. minutes	num. minutes	e.g. green (tomatoe)	normalised name	of the ingredient	e.g. green (tomatoe)	if applicable	of the alternative	number			town	DD-MM-YYYY	surname name	surname name	
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_7.jpg; Quaderno 1_Rimini_29ago2019_8.jpg	7;8	Minestre	Cappelletti 		first						egg					1	unit		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_7.jpg; Quaderno 1_Rimini_29ago2019_8.jpg	7;8	Minestre	Cappelletti 		first					yolk	egg					1	unit		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_7.jpg; Quaderno 1_Rimini_29ago2019_8.jpg	7;8	Minestre	Cappelletti 		first						nutmeg								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_7.jpg; Quaderno 1_Rimini_29ago2019_8.jpg	7;8	Minestre	Cappelletti 		first						zest								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_8.jpg	8	Minestre	Tortellini	1	first	boiling				fat and lean	ham					30	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_8.jpg	8	Minestre	Tortellini	1	first						mortadella					20	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_8.jpg	8	Minestre	Tortellini	1	first					marrow	beef					60	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_8.jpg	8	Minestre	Tortellini	1	first						parmesan					60	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_8.jpg	8	Minestre	Tortellini	1	first						egg					1	unit		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_8.jpg	8	Minestre	Tortellini	1	first						nutmeg								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_8.jpg	8	Minestre	Tortellini	1	first						salt								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_8.jpg	8	Minestre	Tortellini	1	first						pepper								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_8.jpg	8	Minestre	Tortellini	1	first						ragout								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_8.jpg	8	Minestre	Tortellini	1	first						broth								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg	9	Minestre	Passatini	2	first	boiling					breadcrumbs					1	hg		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg	9	Minestre	Passatini	2	first						parmesan					90	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg	9	Minestre	Passatini	2	first						egg					2	unit		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg	9	Minestre	Passatini	2	first						nutmeg						as you like		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg	9	Minestre	Passatini	2	first						butter		marrow	beef			a little		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg	9	Minestre	Passatini	2	first					zest	lemon						as you like		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg	9	Minestre	Passatini	2	first				5		broth								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg	9	Minestre	Spaghetti al tonno		first	browning					oil								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg	9	Minestre	Spaghetti al tonno		first	boiling					garlic			onion					Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg	9	Minestre	Spaghetti al tonno		first						anchovy								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg	9	Minestre	Spaghetti al tonno		first					tomato	puree		fresh peeled	tomato					Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg	9	Minestre	Spaghetti al tonno		first						tuna 								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg	9	Minestre	Spaghetti al tonno		first						salt								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg	9	Minestre	Spaghetti al tonno		first						pepper								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg; Quaderno 1_Rimini_29ago2019_10.jpg	9;10	Minestre	Gnocchi di patate	6	first	boiling					potato								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg; Quaderno 1_Rimini_29ago2019_10.jpg	9;10	Minestre	Gnocchi di patate	6	first						egg					1; 2			Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg; Quaderno 1_Rimini_29ago2019_10.jpg	9;10	Minestre	Gnocchi di patate	6	first						salt						a little		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg; Quaderno 1_Rimini_29ago2019_10.jpg	9;10	Minestre	Gnocchi di patate	6	first						butter					80	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg; Quaderno 1_Rimini_29ago2019_10.jpg	9;10	Minestre	Gnocchi di patate	6	first						parmesan								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg; Quaderno 1_Rimini_29ago2019_10.jpg	9;10	Minestre	Gnocchi di patate	6	first						flour					600	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_9.jpg; Quaderno 1_Rimini_29ago2019_10.jpg	9;10	Minestre	Gnocchi di patate	6	first						ragout								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_10.jpg; Quaderno 1_Rimini_29ago2019_11.jpg	10;11	Minestre	Gnocchi di semolino	6	first	in the oven					semolina					120			Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_10.jpg; Quaderno 1_Rimini_29ago2019_11.jpg	10;11	Minestre	Gnocchi di semolino	6	first						butter					50	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_10.jpg; Quaderno 1_Rimini_29ago2019_11.jpg	10;11	Minestre	Gnocchi di semolino	6	first						milk					1/2	l		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_10.jpg; Quaderno 1_Rimini_29ago2019_11.jpg	10;11	Minestre	Gnocchi di semolino	6	first						parmesan					1/2	hg		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_10.jpg; Quaderno 1_Rimini_29ago2019_11.jpg	10;11	Minestre	Gnocchi di semolino	6	first						egg					2	unit		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_10.jpg; Quaderno 1_Rimini_29ago2019_11.jpg	10;11	Minestre	Gnocchi di semolino	6	first						salt								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_11.jpg; Quaderno 1_Rimini_29ago2019_12.jpg	11;12	Minestre	Risotto con le poveracce		first	cooking			10		rice					400	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_11.jpg; Quaderno 1_Rimini_29ago2019_12.jpg	11;12	Minestre	Risotto con le poveracce		first	browning					clam	poveracce				1/2	kg		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_11.jpg; Quaderno 1_Rimini_29ago2019_12.jpg	11;12	Minestre	Risotto con le poveracce		first						onion								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_11.jpg; Quaderno 1_Rimini_29ago2019_12.jpg	11;12	Minestre	Risotto con le poveracce		first						garlic								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_11.jpg; Quaderno 1_Rimini_29ago2019_12.jpg	11;12	Minestre	Risotto con le poveracce		first						parsley								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_11.jpg; Quaderno 1_Rimini_29ago2019_12.jpg	11;12	Minestre	Risotto con le poveracce		first						oil								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_11.jpg; Quaderno 1_Rimini_29ago2019_12.jpg	11;12	Minestre	Risotto con le poveracce		first						butter								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_11.jpg; Quaderno 1_Rimini_29ago2019_12.jpg	11;12	Minestre	Risotto con le poveracce		first					paste	tomato								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_11.jpg; Quaderno 1_Rimini_29ago2019_12.jpg	11;12	Minestre	Risotto con le poveracce		first						rice								Rimini	29-08-2019			alla fine della ricetta, specifica la dose di 1 kg di riso per 8 persone
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_11.jpg; Quaderno 1_Rimini_29ago2019_12.jpg	11;12	Minestre	Risotto con le poveracce		first						wine								Rimini	29-08-2019			può valere la pena di indicare i nomi delgi utensili utilizzato? Qui parla di "fiamminga" per il piatto da portata.
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_12.jpg; Quaderno 1_Rimini_29ago2019_13.jpg	12;13	Minestre	Risotto con il Sanpietro		first	cooking					celery								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_12.jpg; Quaderno 1_Rimini_29ago2019_13.jpg	12;13	Minestre	Risotto con il Sanpietro		first						carrot								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_12.jpg; Quaderno 1_Rimini_29ago2019_13.jpg	12;13	Minestre	Risotto con il Sanpietro		first						onion								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_12.jpg; Quaderno 1_Rimini_29ago2019_13.jpg	12;13	Minestre	Risotto con il Sanpietro		first						parsley								Rimini	29-08-2019			colatoio
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_12.jpg; Quaderno 1_Rimini_29ago2019_13.jpg	12;13	Minestre	Risotto con il Sanpietro		first						garlic								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_12.jpg; Quaderno 1_Rimini_29ago2019_13.jpg	12;13	Minestre	Risotto con il Sanpietro		first						butter					50	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_12.jpg; Quaderno 1_Rimini_29ago2019_13.jpg	12;13	Minestre	Risotto con il Sanpietro		first						oil					150	g		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_12.jpg; Quaderno 1_Rimini_29ago2019_13.jpg	12;13	Minestre	Risotto con il Sanpietro		first					paste	tomato								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_12.jpg; Quaderno 1_Rimini_29ago2019_13.jpg	12;13	Minestre	Risotto con il Sanpietro		first						rice					1	kg		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_12.jpg; Quaderno 1_Rimini_29ago2019_13.jpg	12;13	Minestre	Risotto con il Sanpietro		first					spicy	sauce			mayonnaise					Rimini	29-08-2019			alla fine vengono aggiunti fegato e rimasugli della testa del pesce
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_13.jpg; Quaderno 1_Rimini_29ago2019_14.jpg	13;14	Minestre	Riso e seppia		first	boiling					cuttlefish								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_13.jpg; Quaderno 1_Rimini_29ago2019_14.jpg	13;14	Minestre	Riso e seppia		first	browning					onion								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_13.jpg; Quaderno 1_Rimini_29ago2019_14.jpg	13;14	Minestre	Riso e seppia		first						parsley								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_13.jpg; Quaderno 1_Rimini_29ago2019_14.jpg	13;14	Minestre	Riso e seppia		first						oil								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_13.jpg; Quaderno 1_Rimini_29ago2019_14.jpg	13;14	Minestre	Riso e seppia		first						butter								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_13.jpg; Quaderno 1_Rimini_29ago2019_14.jpg	13;14	Minestre	Riso e seppia		first					paste	tomato								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_13.jpg; Quaderno 1_Rimini_29ago2019_14.jpg	13;14	Minestre	Riso e seppia		first						salt								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_13.jpg; Quaderno 1_Rimini_29ago2019_14.jpg	13;14	Minestre	Riso e seppia		first				45		pepper								Rimini	29-08-2019			verso la fine dice di aggiungere la "mardoluia" (?), "sostanza giallastara contenuta in una veschichetta, che acrete conservato, e eche dà buon sapore al sugo"
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_14.jpg; Quaderno 1_Rimini_29ago2019_15.jpg	14;15	Minestre	Minestrone	4; 5	first	boiling				meat	broth								Rimini	29-08-2019			il brodo è opzionale
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_14.jpg; Quaderno 1_Rimini_29ago2019_15.jpg	14;15	Minestre	Minestrone		first	browning				fresh	bean		dried	bean					Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_14.jpg; Quaderno 1_Rimini_29ago2019_15.jpg	14;15	Minestre	Minestrone		first					savoy	cabbage								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_14.jpg; Quaderno 1_Rimini_29ago2019_15.jpg	14;15	Minestre	Minestrone		first						spinach 								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_14.jpg; Quaderno 1_Rimini_29ago2019_15.jpg	14;15	Minestre	Minestrone		first					Swiss	chard								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_14.jpg; Quaderno 1_Rimini_29ago2019_15.jpg	14;15	Minestre	Minestrone		first					fat	ham					1/2	hg		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_14.jpg; Quaderno 1_Rimini_29ago2019_15.jpg	14;15	Minestre	Minestrone		first						parsley					1	pinch		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_14.jpg; Quaderno 1_Rimini_29ago2019_15.jpg	14;15	Minestre	Minestrone		first						garlic					1	clove		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_14.jpg; Quaderno 1_Rimini_29ago2019_15.jpg	14;15	Minestre	Minestrone		first						celery								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_14.jpg; Quaderno 1_Rimini_29ago2019_15.jpg	14;15	Minestre	Minestrone		first						carrot					1	unit		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_14.jpg; Quaderno 1_Rimini_29ago2019_15.jpg	14;15	Minestre	Minestrone		first						potato					1	unit		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_14.jpg; Quaderno 1_Rimini_29ago2019_15.jpg	14;15	Minestre	Minestrone		first						onion						a little		Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_14.jpg; Quaderno 1_Rimini_29ago2019_15.jpg	14;15	Minestre	Minestrone		first					rind	pork								Rimini	29-08-2019			le cotiche sono opzionali
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_14.jpg; Quaderno 1_Rimini_29ago2019_15.jpg	14;15	Minestre	Minestrone		first					sauce	tomato								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_14.jpg; Quaderno 1_Rimini_29ago2019_15.jpg	14;15	Minestre	Minestrone		first						salt								Rimini	29-08-2019			
Quaderno 1_29ago2019_Ricette di Zia Dina	Le ricette di zia Dina	1960	1970	ca.	Rimini	Emilia Romagna	Italy	Dina	Quaderno 1_Rimini_29ago2019_14.jpg; Quaderno 1_Rimini_29ago2019_15.jpg	14;15	Minestre	Minestrone		first						pepper								Rimini	29-08-2019			
